"Block","X","Y","Exact_dFdx","Approx_dFdx","Exact_dFdy","Approx_dFdy","Exact_Lapl","Approx_Lapl"
 2,  0.6516,  0.9497,  0.1422385E+01,  0.1422385E+01, -0.4393829E+00, -0.4393830E+00,  0.1732381E+02,  0.1732381E+02
 2,  0.6599,  0.9497,  0.1493530E+01,  0.1493530E+01, -0.4333462E+00, -0.4333462E+00,  0.1708580E+02,  0.1708580E+02
 2,  0.6668,  0.9497,  0.1552364E+01,  0.1552364E+01, -0.4280631E+00, -0.4280631E+00,  0.1687750E+02,  0.1687750E+02
 2,  0.6726,  0.9497,  0.1600899E+01,  0.1600899E+01, -0.4234990E+00, -0.4234990E+00,  0.1669755E+02,  0.1669753E+02
 2,  0.6774,  0.9497,  0.1640865E+01,  0.1640866E+01, -0.4195963E+00, -0.4195963E+00,  0.1654367E+02,  0.1654375E+02
 2,  0.6814,  0.9497,  0.1673731E+01,  0.1673731E+01, -0.4162866E+00, -0.4162866E+00,  0.1641318E+02,  0.1641268E+02
 2,  0.6847,  0.9497,  0.1700731E+01,  0.1700734E+01, -0.4134982E+00, -0.4134982E+00,  0.1630324E+02,  0.1630687E+02
 2,  0.6874,  0.9497,  0.1722894E+01,  0.1722874E+01, -0.4111615E+00, -0.4111615E+00,  0.1621111E+02,  0.1618093E+02
 2,  0.6897,  0.9497,  0.1741076E+01,  0.1741224E+01, -0.4092118E+00, -0.4092118E+00,  0.1613424E+02,  0.1642296E+02
 2,  0.6915,  0.9497,  0.1755987E+01,  0.1754759E+01, -0.4075906E+00, -0.4075906E+00,  0.1607032E+02,  0.1287907E+02
 2,  0.6930,  0.9497,  0.1768209E+01,  0.1780127E+01, -0.4062465E+00, -0.4062465E+00,  0.1601732E+02,  0.5685529E+02
 2,  0.6943,  0.9497,  0.1778226E+01,  0.1641934E+01, -0.4051346E+00, -0.4051346E+00,  0.1597348E+02, -0.5907425E+03
 2,  0.6953,  0.9497,  0.1786433E+01,  0.3645012E+01, -0.4042166E+00, -0.4042166E+00,  0.1593729E+02,  0.1058864E+05
 2,  0.7032,  0.9497,  0.1848863E+01,  0.1746096E+01, -0.3970233E+00, -0.3970233E+00,  0.1565367E+02,  0.9400814E+03
 2,  0.7051,  0.9497,  0.1863934E+01,  0.1864613E+01, -0.3952297E+00, -0.3952297E+00,  0.1558295E+02,  0.1359606E+02
 2,  0.7082,  0.9497,  0.1887649E+01,  0.1887628E+01, -0.3923609E+00, -0.3923609E+00,  0.1546985E+02,  0.1549670E+02
 2,  0.7130,  0.9497,  0.1924463E+01,  0.1924465E+01, -0.3877926E+00, -0.3877926E+00,  0.1528973E+02,  0.1528861E+02
 2,  0.7204,  0.9497,  0.1980401E+01,  0.1980401E+01, -0.3805731E+00, -0.3805731E+00,  0.1500508E+02,  0.1500517E+02
 2,  0.7315,  0.9497,  0.2062629E+01,  0.2062629E+01, -0.3693144E+00, -0.3693144E+00,  0.1456118E+02,  0.1456117E+02
 2,  0.7477,  0.9497,  0.2177579E+01,  0.2177579E+01, -0.3521576E+00, -0.3521576E+00,  0.1388473E+02,  0.1388473E+02
 2,  0.7700,  0.9497,  0.2326870E+01,  0.2326870E+01, -0.3270123E+00, -0.3270123E+00,  0.1289331E+02,  0.1289331E+02
 2,  0.7986,  0.9497,  0.2501862E+01,  0.2501862E+01, -0.2923663E+00, -0.2923663E+00,  0.1152730E+02,  0.1152730E+02
 2,  0.8322,  0.9497,  0.2681387E+01,  0.2681387E+01, -0.2486900E+00, -0.2486900E+00,  0.9805249E+01,  0.9805247E+01
 2,  0.8678,  0.9497,  0.2838595E+01,  0.2838595E+01, -0.1995216E+00, -0.1995216E+00,  0.7866658E+01,  0.7866657E+01
 2,  0.9014,  0.9497,  0.2954802E+01,  0.2954802E+01, -0.1507040E+00, -0.1507040E+00,  0.5941898E+01,  0.5941899E+01
 2,  0.9300,  0.9497,  0.3027830E+01,  0.3027830E+01, -0.1077788E+00, -0.1077788E+00,  0.4249458E+01,  0.4249458E+01
 2,  0.9523,  0.9497,  0.3067733E+01,  0.3067733E+01, -0.7375141E-01, -0.7375141E-01,  0.2907841E+01,  0.2907841E+01
 2,  0.9685,  0.9497,  0.3087266E+01,  0.3087266E+01, -0.4884695E-01, -0.4884695E-01,  0.1925918E+01,  0.1925918E+01
 2,  0.9796,  0.9497,  0.3096091E+01,  0.3096091E+01, -0.3162804E-01, -0.3162804E-01,  0.1247017E+01,  0.1247017E+01
 2,  0.9870,  0.9497,  0.3099862E+01,  0.3099862E+01, -0.2017267E-01, -0.2017267E-01,  0.7953598E+00,  0.7953598E+00
 2,  0.9918,  0.9497,  0.3101415E+01,  0.3101415E+01, -0.1274128E-01, -0.1274128E-01,  0.5023580E+00,  0.5023581E+00
 2,  0.9949,  0.9497,  0.3102039E+01,  0.3102039E+01, -0.7997574E-02, -0.7997575E-02,  0.3153251E+00,  0.3153249E+00
 2,  0.9968,  0.9497,  0.3102287E+01,  0.3102287E+01, -0.5000302E-02, -0.5000302E-02,  0.1971499E+00,  0.1971525E+00
 2,  0.9980,  0.9497,  0.3102384E+01,  0.3102384E+01, -0.3118625E-02, -0.3118625E-02,  0.1229599E+00,  0.1229281E+00
 2,  0.0047,  0.9664, -0.3123811E+01, -0.1308401E+01, -0.4865635E-02, -0.4865634E-02,  0.2889050E+00, -0.1032685E+05
 2,  0.0057,  0.9664, -0.3123646E+01, -0.3256773E+01, -0.5934002E-02, -0.5934001E-02,  0.3523411E+00,  0.5929767E+03
 2,  0.0070,  0.9664, -0.3123402E+01, -0.3111760E+01, -0.7234542E-02, -0.7234542E-02,  0.4295628E+00, -0.3945990E+02
 2,  0.0085,  0.9664, -0.3123039E+01, -0.3124238E+01, -0.8816522E-02, -0.8816521E-02,  0.5234954E+00,  0.3640622E+01
 2,  0.0103,  0.9664, -0.3122501E+01, -0.3122357E+01, -0.1073907E-01, -0.1073907E-01,  0.6376498E+00,  0.3556316E+00
 2,  0.0126,  0.9664, -0.3121706E+01, -0.3121726E+01, -0.1307285E-01, -0.1307285E-01,  0.7762221E+00,  0.8056964E+00
 2,  0.0153,  0.9664, -0.3120533E+01, -0.3120530E+01, -0.1590190E-01, -0.1590190E-01,  0.9442012E+00,  0.9406544E+00
 2,  0.0186,  0.9664, -0.3118807E+01, -0.3118808E+01, -0.1932542E-01, -0.1932542E-01,  0.1147478E+01,  0.1147968E+01
 2,  0.0226,  0.9664, -0.3116274E+01, -0.3116274E+01, -0.2345959E-01, -0.2345959E-01,  0.1392951E+01,  0.1392874E+01
 2,  0.0274,  0.9664, -0.3112569E+01, -0.3112569E+01, -0.2843892E-01, -0.2843892E-01,  0.1688607E+01,  0.1688621E+01
 2,  0.0332,  0.9664, -0.3107174E+01, -0.3107174E+01, -0.3441690E-01, -0.3441690E-01,  0.2043560E+01,  0.2043557E+01
 2,  0.0401,  0.9664, -0.3099358E+01, -0.3099358E+01, -0.4156530E-01, -0.4156530E-01,  0.2468008E+01,  0.2468009E+01
 2,  0.0484,  0.9664, -0.3088108E+01, -0.3088108E+01, -0.5007130E-01, -0.5007130E-01,  0.2973066E+01,  0.2973066E+01
 2,  0.0582,  0.9664, -0.3072036E+01, -0.3072036E+01, -0.6013130E-01, -0.6013129E-01,  0.3570394E+01,  0.3570394E+01
 2,  0.0698,  0.9664, -0.3049284E+01, -0.3049284E+01, -0.7194000E-01, -0.7193999E-01,  0.4271555E+01,  0.4271555E+01
 2,  0.0834,  0.9664, -0.3017421E+01, -0.3017421E+01, -0.8567330E-01, -0.8567330E-01,  0.5086993E+01,  0.5086993E+01
 2,  0.0993,  0.9664, -0.2973372E+01, -0.2973372E+01, -0.1014635E+00, -0.1014635E+00,  0.6024564E+01,  0.6024565E+01
 2,  0.1176,  0.9664, -0.2913395E+01, -0.2913395E+01, -0.1193666E+00, -0.1193666E+00,  0.7087587E+01,  0.7087588E+01
 2,  0.1385,  0.9664, -0.2833171E+01, -0.2833171E+01, -0.1393222E+00, -0.1393222E+00,  0.8272485E+01,  0.8272485E+01
 2,  0.1620,  0.9664, -0.2728046E+01, -0.2728046E+01, -0.1611120E+00, -0.1611120E+00,  0.9566289E+01,  0.9566290E+01
 2,  0.1883,  0.9664, -0.2593490E+01, -0.2593490E+01, -0.1843236E+00, -0.1843236E+00,  0.1094451E+02,  0.1094452E+02
 2,  0.2170,  0.9664, -0.2425750E+01, -0.2425750E+01, -0.2083334E+00, -0.2083334E+00,  0.1237014E+02,  0.1237014E+02
 2,  0.2480,  0.9664, -0.2222664E+01, -0.2222664E+01, -0.2323225E+00, -0.2323224E+00,  0.1379453E+02,  0.1379453E+02
 2,  0.2809,  0.9664, -0.1984453E+01, -0.1984453E+01, -0.2553348E+00, -0.2553348E+00,  0.1516092E+02,  0.1516092E+02
 2,  0.3151,  0.9664, -0.1714276E+01, -0.1714276E+01, -0.2763799E+00, -0.2763798E+00,  0.1641051E+02,  0.1641051E+02
 2,  0.3500,  0.9664, -0.1418334E+01, -0.1418334E+01, -0.2945622E+00, -0.2945622E+00,  0.1749011E+02,  0.1749011E+02
 2,  0.3849,  0.9664, -0.1105375E+01, -0.1105375E+01, -0.3092103E+00, -0.3092103E+00,  0.1835987E+02,  0.1835987E+02
 2,  0.4191,  0.9664, -0.7856742E+00, -0.7856742E+00, -0.3199700E+00, -0.3199700E+00,  0.1899874E+02,  0.1899874E+02
 2,  0.4520,  0.9664, -0.4697210E+00, -0.4697210E+00, -0.3268369E+00, -0.3268368E+00,  0.1940647E+02,  0.1940647E+02
 2,  0.4830,  0.9664, -0.1669475E+00, -0.1669475E+00, -0.3301225E+00, -0.3301225E+00,  0.1960156E+02,  0.1960157E+02
 2,  0.5117,  0.9664,  0.1152096E+00,  0.1152096E+00, -0.3303700E+00, -0.3303700E+00,  0.1961626E+02,  0.1961626E+02
 2,  0.5380,  0.9664,  0.3717592E+00,  0.3717592E+00, -0.3282459E+00, -0.3282459E+00,  0.1949014E+02,  0.1949014E+02
 2,  0.5615,  0.9664,  0.6001388E+00,  0.6001388E+00, -0.3244379E+00, -0.3244378E+00,  0.1926403E+02,  0.1926403E+02
 2,  0.5824,  0.9664,  0.7998597E+00,  0.7998597E+00, -0.3195762E+00, -0.3195762E+00,  0.1897536E+02,  0.1897536E+02
 2,  0.6007,  0.9664,  0.9719868E+00,  0.9719868E+00, -0.3141876E+00, -0.3141876E+00,  0.1865540E+02,  0.1865540E+02
 2,  0.6166,  0.9664,  0.1118599E+01,  0.1118599E+01, -0.3086773E+00, -0.3086773E+00,  0.1832822E+02,  0.1832822E+02
 2,  0.6302,  0.9664,  0.1242323E+01,  0.1242323E+01, -0.3033329E+00, -0.3033329E+00,  0.1801089E+02,  0.1801089E+02
 2,  0.6418,  0.9664,  0.1345977E+01,  0.1345977E+01, -0.2983398E+00, -0.2983397E+00,  0.1771441E+02,  0.1771441E+02
 2,  0.6516,  0.9664,  0.1432335E+01,  0.1432335E+01, -0.2938026E+00, -0.2938025E+00,  0.1744501E+02,  0.1744501E+02
 2,  0.6599,  0.9664,  0.1503979E+01,  0.1503979E+01, -0.2897660E+00, -0.2897659E+00,  0.1720533E+02,  0.1720533E+02
 2,  0.6668,  0.9664,  0.1563224E+01,  0.1563224E+01, -0.2862333E+00, -0.2862333E+00,  0.1699557E+02,  0.1699557E+02
 2,  0.6726,  0.9664,  0.1612099E+01,  0.1612099E+01, -0.2831814E+00, -0.2831814E+00,  0.1681436E+02,  0.1681435E+02
 2,  0.6774,  0.9664,  0.1652345E+01,  0.1652345E+01, -0.2805718E+00, -0.2805718E+00,  0.1665941E+02,  0.1665949E+02
 2,  0.6814,  0.9664,  0.1685441E+01,  0.1685440E+01, -0.2783587E+00, -0.2783587E+00,  0.1652800E+02,  0.1652750E+02
 2,  0.6847,  0.9664,  0.1712629E+01,  0.1712632E+01, -0.2764942E+00, -0.2764942E+00,  0.1641729E+02,  0.1642095E+02
 2,  0.6874,  0.9664,  0.1734947E+01,  0.1734927E+01, -0.2749317E+00, -0.2749317E+00,  0.1632452E+02,  0.1629413E+02
 2,  0.6897,  0.9664,  0.1753257E+01,  0.1753405E+01, -0.2736280E+00, -0.2736280E+00,  0.1624711E+02,  0.1653786E+02
 2,  0.6915,  0.9664,  0.1768271E+01,  0.1767035E+01, -0.2725440E+00, -0.2725439E+00,  0.1618274E+02,  0.1296916E+02
 2,  0.6930,  0.9664,  0.1780579E+01,  0.1792581E+01, -0.2716452E+00, -0.2716452E+00,  0.1612938E+02,  0.5725316E+02
 2,  0.6943,  0.9664,  0.1790666E+01,  0.1653421E+01, -0.2709017E+00, -0.2709017E+00,  0.1608523E+02, -0.5948770E+03
 2,  0.6953,  0.9664,  0.1798931E+01,  0.3670517E+01, -0.2702878E+00, -0.2702878E+00,  0.1604878E+02,  0.1066275E+05
 2,  0.7032,  0.9664,  0.1861798E+01,  0.1758311E+01, -0.2654779E+00, -0.2654779E+00,  0.1576318E+02,  0.9466606E+03
 2,  0.7051,  0.9664,  0.1876974E+01,  0.1877658E+01, -0.2642785E+00, -0.2642785E+00,  0.1569197E+02,  0.1369118E+02
 2,  0.7082,  0.9664,  0.1900855E+01,  0.1900834E+01, -0.2623603E+00, -0.2623602E+00,  0.1557807E+02,  0.1560512E+02
 2,  0.7130,  0.9664,  0.1937926E+01,  0.1937928E+01, -0.2593056E+00, -0.2593056E+00,  0.1539669E+02,  0.1539557E+02
 2,  0.7204,  0.9664,  0.1994256E+01,  0.1994256E+01, -0.2544781E+00, -0.2544781E+00,  0.1511005E+02,  0.1511015E+02
 2,  0.7315,  0.9664,  0.2077059E+01,  0.2077059E+01, -0.2469497E+00, -0.2469497E+00,  0.1466305E+02,  0.1466304E+02
 2,  0.7477,  0.9664,  0.2192813E+01,  0.2192813E+01, -0.2354775E+00, -0.2354775E+00,  0.1398186E+02,  0.1398186E+02
 2,  0.7700,  0.9664,  0.2343149E+01,  0.2343149E+01, -0.2186636E+00, -0.2186636E+00,  0.1298351E+02,  0.1298351E+02
 2,  0.7986,  0.9664,  0.2519365E+01,  0.2519365E+01, -0.1954968E+00, -0.1954968E+00,  0.1160794E+02,  0.1160794E+02
 2,  0.8322,  0.9664,  0.2700146E+01,  0.2700146E+01, -0.1662918E+00, -0.1662917E+00,  0.9873845E+01,  0.9873844E+01
 2,  0.8678,  0.9664,  0.2858453E+01,  0.2858453E+01, -0.1334143E+00, -0.1334143E+00,  0.7921692E+01,  0.7921692E+01
 2,  0.9014,  0.9664,  0.2975473E+01,  0.2975473E+01, -0.1007714E+00, -0.1007714E+00,  0.5983466E+01,  0.5983468E+01
 2,  0.9300,  0.9664,  0.3049013E+01,  0.3049013E+01, -0.7206852E-01, -0.7206851E-01,  0.4279186E+01,  0.4279187E+01
 2,  0.9523,  0.9664,  0.3089195E+01,  0.3089195E+01, -0.4931542E-01, -0.4931541E-01,  0.2928184E+01,  0.2928184E+01
 2,  0.9685,  0.9664,  0.3108864E+01,  0.3108864E+01, -0.3266253E-01, -0.3266253E-01,  0.1939391E+01,  0.1939392E+01
 2,  0.9796,  0.9664,  0.3117751E+01,  0.3117751E+01, -0.2114875E-01, -0.2114875E-01,  0.1255741E+01,  0.1255742E+01
 2,  0.9870,  0.9664,  0.3121548E+01,  0.3121548E+01, -0.1348888E-01, -0.1348887E-01,  0.8009241E+00,  0.8009241E+00
 2,  0.9918,  0.9664,  0.3123112E+01,  0.3123112E+01, -0.8519723E-02, -0.8519722E-02,  0.5058725E+00,  0.5058725E+00
 2,  0.9949,  0.9664,  0.3123741E+01,  0.3123741E+01, -0.5347745E-02, -0.5347744E-02,  0.3175311E+00,  0.3175308E+00
 2,  0.9968,  0.9664,  0.3123990E+01,  0.3123990E+01, -0.3343556E-02, -0.3343556E-02,  0.1985291E+00,  0.1985317E+00
 2,  0.9980,  0.9664,  0.3124088E+01,  0.3124088E+01, -0.2085333E-02, -0.2085333E-02,  0.1238201E+00,  0.1237881E+00
 2,  0.0047,  0.9778, -0.3133641E+01, -0.1273498E+01, -0.3216769E-02, -0.3216770E-02,  0.2898141E+00, -0.1058132E+05
 2,  0.0057,  0.9778, -0.3133476E+01, -0.3269882E+01, -0.3923088E-02, -0.3923089E-02,  0.3534498E+00,  0.6075804E+03
 2,  0.0070,  0.9778, -0.3133230E+01, -0.3121302E+01, -0.4782902E-02, -0.4782903E-02,  0.4309145E+00, -0.4044145E+02
 2,  0.0085,  0.9778, -0.3132866E+01, -0.3134094E+01, -0.5828780E-02, -0.5828781E-02,  0.5251427E+00,  0.3719077E+01
 2,  0.0103,  0.9778, -0.3132327E+01, -0.3132179E+01, -0.7099815E-02, -0.7099816E-02,  0.6396563E+00,  0.3506889E+00
 2,  0.0126,  0.9778, -0.3131529E+01, -0.3131550E+01, -0.8642728E-02, -0.8642729E-02,  0.7786647E+00,  0.8088650E+00
 2,  0.0153,  0.9778, -0.3130353E+01, -0.3130350E+01, -0.1051306E-01, -0.1051307E-01,  0.9471724E+00,  0.9435379E+00
 2,  0.0186,  0.9778, -0.3128621E+01, -0.3128622E+01, -0.1277642E-01, -0.1277643E-01,  0.1151089E+01,  0.1151590E+01
 2,  0.0226,  0.9778, -0.3126080E+01, -0.3126080E+01, -0.1550961E-01, -0.1550961E-01,  0.1397335E+01,  0.1397255E+01
 2,  0.0274,  0.9778, -0.3122363E+01, -0.3122363E+01, -0.1880154E-01, -0.1880155E-01,  0.1693921E+01,  0.1693935E+01
 2,  0.0332,  0.9778, -0.3116951E+01, -0.3116951E+01, -0.2275371E-01, -0.2275371E-01,  0.2049990E+01,  0.2049987E+01
 2,  0.0401,  0.9778, -0.3109111E+01, -0.3109111E+01, -0.2747966E-01, -0.2747966E-01,  0.2475774E+01,  0.2475774E+01
 2,  0.0484,  0.9778, -0.3097826E+01, -0.3097826E+01, -0.3310315E-01, -0.3310316E-01,  0.2982421E+01,  0.2982420E+01
 2,  0.0582,  0.9778, -0.3081703E+01, -0.3081703E+01, -0.3975401E-01, -0.3975402E-01,  0.3581629E+01,  0.3581629E+01
 2,  0.0698,  0.9778, -0.3058879E+01, -0.3058879E+01, -0.4756098E-01, -0.4756099E-01,  0.4284997E+01,  0.4284996E+01
 2,  0.0834,  0.9778, -0.3026916E+01, -0.3026916E+01, -0.5664035E-01, -0.5664036E-01,  0.5103000E+01,  0.5102999E+01
 2,  0.0993,  0.9778, -0.2982728E+01, -0.2982728E+01, -0.6707960E-01, -0.6707961E-01,  0.6043522E+01,  0.6043521E+01
 2,  0.1176,  0.9778, -0.2922563E+01, -0.2922563E+01, -0.7891567E-01, -0.7891568E-01,  0.7109890E+01,  0.7109889E+01
 2,  0.1385,  0.9778, -0.2842086E+01, -0.2842086E+01, -0.9210873E-01, -0.9210874E-01,  0.8298516E+01,  0.8298515E+01
 2,  0.1620,  0.9778, -0.2736631E+01, -0.2736631E+01, -0.1065144E+00, -0.1065144E+00,  0.9596392E+01,  0.9596390E+01
 2,  0.1883,  0.9778, -0.2601651E+01, -0.2601651E+01, -0.1218600E+00, -0.1218601E+00,  0.1097895E+02,  0.1097895E+02
 2,  0.2170,  0.9778, -0.2433383E+01, -0.2433383E+01, -0.1377334E+00, -0.1377335E+00,  0.1240906E+02,  0.1240906E+02
 2,  0.2480,  0.9778, -0.2229658E+01, -0.2229658E+01, -0.1535931E+00, -0.1535931E+00,  0.1383793E+02,  0.1383793E+02
 2,  0.2809,  0.9778, -0.1990697E+01, -0.1990697E+01, -0.1688070E+00, -0.1688070E+00,  0.1520863E+02,  0.1520863E+02
 2,  0.3151,  0.9778, -0.1719671E+01, -0.1719671E+01, -0.1827203E+00, -0.1827203E+00,  0.1646215E+02,  0.1646214E+02
 2,  0.3500,  0.9778, -0.1422797E+01, -0.1422797E+01, -0.1947410E+00, -0.1947410E+00,  0.1754515E+02,  0.1754514E+02
 2,  0.3849,  0.9778, -0.1108853E+01, -0.1108853E+01, -0.2044252E+00, -0.2044252E+00,  0.1841764E+02,  0.1841764E+02
 2,  0.4191,  0.9778, -0.7881465E+00, -0.7881465E+00, -0.2115386E+00, -0.2115387E+00,  0.1905853E+02,  0.1905852E+02
 2,  0.4520,  0.9778, -0.4711991E+00, -0.4711991E+00, -0.2160784E+00, -0.2160785E+00,  0.1946754E+02,  0.1946754E+02
 2,  0.4830,  0.9778, -0.1674728E+00, -0.1674728E+00, -0.2182506E+00, -0.2182507E+00,  0.1966325E+02,  0.1966324E+02
 2,  0.5117,  0.9778,  0.1155721E+00,  0.1155721E+00, -0.2184143E+00, -0.2184143E+00,  0.1967799E+02,  0.1967798E+02
 2,  0.5380,  0.9778,  0.3729290E+00,  0.3729290E+00, -0.2170100E+00, -0.2170100E+00,  0.1955147E+02,  0.1955147E+02
 2,  0.5615,  0.9778,  0.6020273E+00,  0.6020273E+00, -0.2144924E+00, -0.2144925E+00,  0.1932465E+02,  0.1932464E+02
 2,  0.5824,  0.9778,  0.8023767E+00,  0.8023767E+00, -0.2112783E+00, -0.2112783E+00,  0.1903507E+02,  0.1903507E+02
 2,  0.6007,  0.9778,  0.9750454E+00,  0.9750454E+00, -0.2077158E+00, -0.2077158E+00,  0.1871411E+02,  0.1871410E+02
 2,  0.6166,  0.9778,  0.1122119E+01,  0.1122119E+01, -0.2040728E+00, -0.2040729E+00,  0.1838590E+02,  0.1838589E+02
 2,  0.6302,  0.9778,  0.1246232E+01,  0.1246232E+01, -0.2005395E+00, -0.2005395E+00,  0.1806756E+02,  0.1806756E+02
 2,  0.6418,  0.9778,  0.1350213E+01,  0.1350213E+01, -0.1972384E+00, -0.1972385E+00,  0.1777016E+02,  0.1777015E+02
 2,  0.6516,  0.9778,  0.1436843E+01,  0.1436843E+01, -0.1942388E+00, -0.1942388E+00,  0.1749990E+02,  0.1749990E+02
 2,  0.6599,  0.9778,  0.1508711E+01,  0.1508711E+01, -0.1915701E+00, -0.1915702E+00,  0.1725947E+02,  0.1725947E+02
 2,  0.6668,  0.9778,  0.1568143E+01,  0.1568143E+01, -0.1892346E+00, -0.1892346E+00,  0.1704905E+02,  0.1704905E+02
 2,  0.6726,  0.9778,  0.1617171E+01,  0.1617171E+01, -0.1872169E+00, -0.1872170E+00,  0.1686727E+02,  0.1686725E+02
 2,  0.6774,  0.9778,  0.1657544E+01,  0.1657544E+01, -0.1854917E+00, -0.1854917E+00,  0.1671183E+02,  0.1671191E+02
 2,  0.6814,  0.9778,  0.1690744E+01,  0.1690744E+01, -0.1840285E+00, -0.1840286E+00,  0.1658001E+02,  0.1657950E+02
 2,  0.6847,  0.9778,  0.1718018E+01,  0.1718022E+01, -0.1827959E+00, -0.1827959E+00,  0.1646896E+02,  0.1647262E+02
 2,  0.6874,  0.9778,  0.1740407E+01,  0.1740386E+01, -0.1817629E+00, -0.1817629E+00,  0.1637589E+02,  0.1634540E+02
 2,  0.6897,  0.9778,  0.1758774E+01,  0.1758923E+01, -0.1809010E+00, -0.1809010E+00,  0.1629824E+02,  0.1658989E+02
 2,  0.6915,  0.9778,  0.1773836E+01,  0.1772596E+01, -0.1801843E+00, -0.1801843E+00,  0.1623367E+02,  0.1300997E+02
 2,  0.6930,  0.9778,  0.1786182E+01,  0.1798222E+01, -0.1795901E+00, -0.1795901E+00,  0.1618013E+02,  0.5743327E+02
 2,  0.6943,  0.9778,  0.1796301E+01,  0.1658624E+01, -0.1790986E+00, -0.1790986E+00,  0.1613585E+02, -0.5967483E+03
 2,  0.6953,  0.9778,  0.1804592E+01,  0.3682065E+01, -0.1786927E+00, -0.1786928E+00,  0.1609928E+02,  0.1069629E+05
 2,  0.7032,  0.9778,  0.1867656E+01,  0.1763844E+01, -0.1755128E+00, -0.1755128E+00,  0.1581279E+02,  0.9496386E+03
 2,  0.7051,  0.9778,  0.1882880E+01,  0.1883566E+01, -0.1747199E+00, -0.1747199E+00,  0.1574135E+02,  0.1373426E+02
 2,  0.7082,  0.9778,  0.1906836E+01,  0.1906815E+01, -0.1734517E+00, -0.1734517E+00,  0.1562709E+02,  0.1565422E+02
 2,  0.7130,  0.9778,  0.1944024E+01,  0.1944026E+01, -0.1714321E+00, -0.1714322E+00,  0.1544514E+02,  0.1544401E+02
 2,  0.7204,  0.9778,  0.2000531E+01,  0.2000531E+01, -0.1682406E+00, -0.1682406E+00,  0.1515760E+02,  0.1515769E+02
 2,  0.7315,  0.9778,  0.2083595E+01,  0.2083595E+01, -0.1632635E+00, -0.1632635E+00,  0.1470919E+02,  0.1470917E+02
 2,  0.7477,  0.9778,  0.2199713E+01,  0.2199713E+01, -0.1556789E+00, -0.1556790E+00,  0.1402586E+02,  0.1402586E+02
 2,  0.7700,  0.9778,  0.2350522E+01,  0.2350522E+01, -0.1445629E+00, -0.1445629E+00,  0.1302436E+02,  0.1302436E+02
 2,  0.7986,  0.9778,  0.2527292E+01,  0.2527292E+01, -0.1292469E+00, -0.1292469E+00,  0.1164447E+02,  0.1164447E+02
 2,  0.8322,  0.9778,  0.2708643E+01,  0.2708643E+01, -0.1099388E+00, -0.1099389E+00,  0.9904916E+01,  0.9904912E+01
 2,  0.8678,  0.9778,  0.2867448E+01,  0.2867448E+01, -0.8820288E-01, -0.8820290E-01,  0.7946620E+01,  0.7946617E+01
 2,  0.9014,  0.9778,  0.2984836E+01,  0.2984836E+01, -0.6662200E-01, -0.6662201E-01,  0.6002295E+01,  0.6002294E+01
 2,  0.9300,  0.9778,  0.3058607E+01,  0.3058607E+01, -0.4764595E-01, -0.4764596E-01,  0.4292652E+01,  0.4292651E+01
 2,  0.9523,  0.9778,  0.3098915E+01,  0.3098915E+01, -0.3260342E-01, -0.3260342E-01,  0.2937398E+01,  0.2937397E+01
 2,  0.9685,  0.9778,  0.3118647E+01,  0.3118647E+01, -0.2159386E-01, -0.2159386E-01,  0.1945494E+01,  0.1945494E+01
 2,  0.9796,  0.9778,  0.3127561E+01,  0.3127561E+01, -0.1398186E-01, -0.1398187E-01,  0.1259693E+01,  0.1259693E+01
 2,  0.9870,  0.9778,  0.3131371E+01,  0.3131371E+01, -0.8917767E-02, -0.8917769E-02,  0.8034444E+00,  0.8034442E+00
 2,  0.9918,  0.9778,  0.3132940E+01,  0.3132940E+01, -0.5632560E-02, -0.5632561E-02,  0.5074643E+00,  0.5074643E+00
 2,  0.9949,  0.9778,  0.3133571E+01,  0.3133571E+01, -0.3535502E-02, -0.3535502E-02,  0.3185303E+00,  0.3185299E+00
 2,  0.9968,  0.9778,  0.3133820E+01,  0.3133820E+01, -0.2210492E-02, -0.2210493E-02,  0.1991538E+00,  0.1991564E+00
 2,  0.9980,  0.9778,  0.3133918E+01,  0.3133918E+01, -0.1378656E-02, -0.1378656E-02,  0.1242097E+00,  0.1241776E+00
 2,  0.0047,  0.9855, -0.3137977E+01, -0.1265400E+01, -0.2111007E-02, -0.2111006E-02,  0.2902151E+00, -0.1065205E+05
 2,  0.0057,  0.9855, -0.3137811E+01, -0.3275129E+01, -0.2574529E-02, -0.2574528E-02,  0.3539388E+00,  0.6116398E+03
 2,  0.0070,  0.9855, -0.3137565E+01, -0.3125557E+01, -0.3138783E-02, -0.3138781E-02,  0.4315107E+00, -0.4071405E+02
 2,  0.0085,  0.9855, -0.3137200E+01, -0.3138437E+01, -0.3825141E-02, -0.3825139E-02,  0.5258693E+00,  0.3741153E+01
 2,  0.0103,  0.9855, -0.3136660E+01, -0.3136512E+01, -0.4659259E-02, -0.4659255E-02,  0.6405413E+00,  0.3496433E+00
 2,  0.0126,  0.9855, -0.3135862E+01, -0.3135883E+01, -0.5671796E-02, -0.5671792E-02,  0.7797421E+00,  0.8101453E+00
 2,  0.0153,  0.9855, -0.3134684E+01, -0.3134681E+01, -0.6899206E-02, -0.6899202E-02,  0.9484828E+00,  0.9448255E+00
